CLUSTER ROOT NODE,CLUSTER SIZE,CLUSTER CONTENTS
g9089[OL],7,g8922 g8982 II15571 g9059 II15657 g9089 g9089[OL] 
g4586,5,g243[IL] II6118 g2325 g2926 g4586 
g8750,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8750 
g8820,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8820 
g9090[OL],7,g8925 g8985 II15580 g9062 II15660 g9090 g9090[OL] 
g4592,5,g246[IL] II6157 g2347 g2938 g4592 
g8754,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8754 
g8824,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8824 
g9091[OL],7,g8929 g8989 II15592 g9066 II15663 g9091 g9091[OL] 
g3865,5,g249[IL] II6189 g2363 g2944 g3865 
g8759,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8759 
g8829,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8829 
g9092[OL],7,g8933 g8993 II15604 g9070 II15666 g9092 g9092[OL] 
g4511,5,g252[IL] II5923 g2208 g2841 g4511 
g8765,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8765 
g8835,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8835 
g9085[OL],7,g8942 g9002 II15533 g9043 II15645 g9085 g9085[OL] 
g4522,5,g275[IL] II5939 g2222 g2867 g4522 
g8780,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8780 
g8848,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8848 
g9086[OL],7,g8944 g9004 II15536 g9044 II15648 g9086 g9086[OL] 
g4539,5,g278[IL] II5966 g2235 g2881 g4539 
g8783,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8783 
g8851,8,g7152 II13515 g7367 g7695 II14267 g7855 g8524 g8851 
g4600[OL],8,g1230[IL] g2389 g2752 II7498 g3903 II8715 g4600 g4600[OL] 
g6311[OL],6,g5193 II10384 g5779 II11260 g6311 g6311[OL] 
g5017,7,g211[IL] g290[IL] g1746 g287[IL] g3097 g3928 g5017 
g4366,6,g216[IL] g290[IL] g1746 g287[IL] g3097 g4366 
g4601[OL],8,g1229[IL] g2170 g2734 II7520 g3909 II8718 g4601 g4601[OL] 
g6312[OL],6,g5200 II10397 g5784 II11263 g6312 g6312[OL] 
g5029,7,g212[IL] g290[IL] g1746 g287[IL] g3097 g3945 g5029 
g4375,6,g219[IL] g290[IL] g1746 g287[IL] g3097 g4375 
g4602[OL],8,g1228[IL] g2039 g2712 II7551 g3918 II8721 g4602 g4602[OL] 
g6313[OL],6,g5208 II10421 g5794 II11266 g6313 g6313[OL] 
g5043,7,g213[IL] g290[IL] g1746 g287[IL] g3097 g3958 g5043 
g4383,6,g222[IL] g290[IL] g1746 g287[IL] g3097 g4383 
g4603[OL],8,g1227[IL] g2100 g3062 II7584 g3927 II8724 g4603 g4603[OL] 
g6314[OL],6,g5704 II10343 g5756 II11269 g6314 g6314[OL] 
g4936,7,g214[IL] g290[IL] g1746 g287[IL] g3097 g3888 g4936 
g4334,6,g225[IL] g290[IL] g1746 g287[IL] g3097 g4334 
g4604[OL],8,g1226[IL] g2096 g3052 II7635 g3944 II8727 g4604 g4604[OL] 
g6315[OL],6,g5706 II10347 g5758 II11272 g6315 g6315[OL] 
g4955,7,g215[IL] g290[IL] g1746 g287[IL] g3097 g3891 g4955 
g4342,6,g228[IL] g290[IL] g1746 g287[IL] g3097 g4342 
g4605[OL],8,g1225[IL] g2092 g3038 II7716 g3987 II8730 g4605 g4605[OL] 
g6316[OL],6,g5188 II10377 g5768 II11275 g6316 g6316[OL] 
g5008,7,g231[IL] g290[IL] g1746 g287[IL] g3097 g3920 g5008 
g4365,6,g237[IL] g290[IL] g1746 g287[IL] g3097 g4365 
g4606[OL],8,g1224[IL] g1929 g3029 II7731 g3996 II8733 g4606 g4606[OL] 
g6317[OL],6,g5194 II10387 g5780 II11278 g6317 g6317[OL] 
g5018,7,g232[IL] g290[IL] g1746 g287[IL] g3097 g3930 g5018 
g4367,6,g240[IL] g290[IL] g1746 g287[IL] g3097 g4367 
g4607[OL],8,g1223[IL] g2007 g3019 II7755 g4008 II8736 g4607 g4607[OL] 
g6318[OL],6,g5201 II10400 g5785 II11281 g6318 g6318[OL] 
g5030,7,g233[IL] g290[IL] g1746 g287[IL] g3097 g3946 g5030 
g4376,6,g243[IL] g290[IL] g1746 g287[IL] g3097 g4376 
g4608[OL],8,g1220[IL] g1652 g2562 II7523 g3910 II8739 g4608 g4608[OL] 
g6319[OL],6,g5209 II10424 g5795 II11284 g6319 g6319[OL] 
g5044,7,g234[IL] g290[IL] g1746 g287[IL] g3097 g3959 g5044 
g4384,6,g246[IL] g290[IL] g1746 g287[IL] g3097 g4384 
g4609[OL],8,g1217[IL] g1649 g2573 II7554 g3919 II8742 g4609 g4609[OL] 
g6320[OL],6,g5216 II10451 g5806 II11287 g6320 g6320[OL] 
g5062,7,g235[IL] g290[IL] g1746 g287[IL] g3097 g3973 g5062 
g4391,6,g249[IL] g290[IL] g1746 g287[IL] g3097 g4391 
g4610[OL],8,g1214[IL] g1646 g2584 II7588 g3929 II8745 g4610 g4610[OL] 
g6321[OL],6,g5227 II10479 g5818 II11290 g6321 g6321[OL] 
g5077,7,g236[IL] g290[IL] g1746 g287[IL] g3097 g3988 g5077 
g4407,6,g252[IL] g290[IL] g1746 g287[IL] g3097 g4407 
g4611[OL],8,g1211[IL] g1643 g2595 II7734 g3997 II8748 g4611 g4611[OL] 
g6322[OL],6,g5233 II10497 g5824 II11293 g6322 g6322[OL] 
g5089,7,g273[IL] g290[IL] g1746 g287[IL] g3097 g3998 g5089 
g4420,6,g275[IL] g290[IL] g1746 g287[IL] g3097 g4420 
g4612[OL],8,g1207[IL] g1639 g2605 II7758 g4009 II8751 g4612 g4612[OL] 
g6323[OL],6,g5241 II10516 g5831 II11296 g6323 g6323[OL] 
g5104,7,g274[IL] g290[IL] g1746 g287[IL] g3097 g4010 g5104 
g4433,6,g278[IL] g290[IL] g1746 g287[IL] g3097 g4433 
g3838[OL],8,g1198[IL] II5839 g1983 II6615 g2893 II7317 g3838 g3838[OL] 
gbuf63[OL],3,g368[IL] gbuf63 gbuf63[OL] 
g9095[OL],7,g8921 g8981 II15568 g9058 II15675 g9095 g9095[OL] 
g4579,5,g318[IL] II6087 g2310 g2918 g4579 
g8747,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8747 
g8816,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8816 
g9096[OL],7,g8923 g8983 II15574 g9060 II15678 g9096 g9096[OL] 
g4587,5,g321[IL] II6121 g2326 g2928 g4587 
g8751,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8751 
g8821,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8821 
g9097[OL],7,g8926 g8986 II15583 g9063 II15681 g9097 g9097[OL] 
g4593,5,g324[IL] II6160 g2348 g2939 g4593 
g8755,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8755 
g8825,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8825 
g9098[OL],7,g8930 g8990 II15595 g9067 II15684 g9098 g9098[OL] 
g3866,5,g327[IL] II6192 g2364 g2945 g3866 
g8760,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8760 
g8830,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8830 
g9099[OL],7,g8934 g8994 II15607 g9071 II15687 g9099 g9099[OL] 
g3873,5,g330[IL] II6223 g2375 g2956 g3873 
g8766,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8766 
g8836,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8836 
g9100[OL],7,g8937 g8997 II15616 g9074 II15690 g9100 g9100[OL] 
g4524,5,g333[IL] II5945 g2224 g2869 g4524 
g8770,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8770 
g8841,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8841 
g9093[OL],7,g8945 g9005 II15539 g9045 II15669 g9093 g9093[OL] 
g4541,5,g356[IL] II5972 g2237 g2883 g4541 
g8784,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8784 
g8852,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8852 
g9094[OL],7,g8946 g9006 II15543 g9047 II15672 g9094 g9094[OL] 
g4556,5,g359[IL] II6009 g2268 g2895 g4556 
g8786,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8786 
g8853,8,g7152 II13515 g7367 g7700 II14279 g7905 g8545 g8853 
g4613[OL],8,g1230[IL] g2389 g2752 II7526 g3911 II8754 g4613 g4613[OL] 
g6324[OL],6,g5202 II10403 g5786 II11299 g6324 g6324[OL] 
g5031,7,g292[IL] g371[IL] g1749 g368[IL] g3131 g3948 g5031 
g4377,6,g297[IL] g371[IL] g1749 g368[IL] g3131 g4377 
g4614[OL],8,g1229[IL] g2170 g2734 II7558 g3921 II8757 g4614 g4614[OL] 
g6325[OL],6,g5210 II10427 g5796 II11302 g6325 g6325[OL] 
g5045,7,g293[IL] g371[IL] g1749 g368[IL] g3131 g3961 g5045 
g4385,6,g300[IL] g371[IL] g1749 g368[IL] g3131 g4385 
g4615[OL],8,g1228[IL] g2039 g2712 II7592 g3931 II8760 g4615 g4615[OL] 
g6326[OL],6,g5217 II10454 g5807 II11305 g6326 g6326[OL] 
g5063,7,g294[IL] g371[IL] g1749 g368[IL] g3131 g3974 g5063 
g4392,6,g303[IL] g371[IL] g1749 g368[IL] g3131 g4392 
g4616[OL],8,g1227[IL] g2100 g3062 II7640 g3947 II8763 g4616 g4616[OL] 
g6327[OL],6,g5707 II10350 g5759 II11308 g6327 g6327[OL] 
g4956,7,g295[IL] g371[IL] g1749 g368[IL] g3131 g3892 g4956 
g4343,6,g306[IL] g371[IL] g1749 g368[IL] g3131 g4343 
g4617[OL],8,g1226[IL] g2096 g3052 II7667 g3960 II8766 g4617 g4617[OL] 
g6328[OL],6,g5710 II10353 g5760 II11311 g6328 g6328[OL] 
g4958,7,g296[IL] g371[IL] g1749 g368[IL] g3131 g3897 g4958 
g4351,6,g309[IL] g371[IL] g1749 g368[IL] g3131 g4351 
g4618[OL],8,g1225[IL] g2092 g3038 II7738 g3999 II8769 g4618 g4618[OL] 
g6329[OL],6,g5195 II10390 g5781 II11314 g6329 g6329[OL] 
g5019,7,g312[IL] g371[IL] g1749 g368[IL] g3131 g3933 g5019 
g4368,6,g318[IL] g371[IL] g1749 g368[IL] g3131 g4368 
g4619[OL],8,g1224[IL] g1929 g3029 II7762 g4011 II8772 g4619 g4619[OL] 
g6330[OL],6,g5203 II10406 g5787 II11317 g6330 g6330[OL] 
g5032,7,g313[IL] g371[IL] g1749 g368[IL] g3131 g3950 g5032 
g4378,6,g321[IL] g371[IL] g1749 g368[IL] g3131 g4378 
g4620[OL],8,g1223[IL] g2007 g3019 II7778 g4019 II8775 g4620 g4620[OL] 
g6331[OL],6,g5211 II10430 g5797 II11320 g6331 g6331[OL] 
g5046,7,g314[IL] g371[IL] g1749 g368[IL] g3131 g3962 g5046 
g4386,6,g324[IL] g371[IL] g1749 g368[IL] g3131 g4386 
g4621[OL],8,g1220[IL] g1652 g2562 II7561 g3922 II8778 g4621 g4621[OL] 
g6332[OL],6,g5218 II10457 g5808 II11323 g6332 g6332[OL] 
g5064,7,g315[IL] g371[IL] g1749 g368[IL] g3131 g3975 g5064 
g4393,6,g327[IL] g371[IL] g1749 g368[IL] g3131 g4393 
g4622[OL],8,g1217[IL] g1649 g2573 II7595 g3932 II8781 g4622 g4622[OL] 
g6333[OL],6,g5228 II10482 g5819 II11326 g6333 g6333[OL] 
g5078,7,g316[IL] g371[IL] g1749 g368[IL] g3131 g3989 g5078 
g4408,6,g330[IL] g371[IL] g1749 g368[IL] g3131 g4408 
g4623[OL],8,g1214[IL] g1646 g2584 II7644 g3949 II8784 g4623 g4623[OL] 
g6334[OL],6,g5234 II10500 g5825 II11329 g6334 g6334[OL] 
g5090,7,g317[IL] g371[IL] g1749 g368[IL] g3131 g4000 g5090 
g4421,6,g333[IL] g371[IL] g1749 g368[IL] g3131 g4421 
g4624[OL],8,g1211[IL] g1643 g2595 II7765 g4012 II8787 g4624 g4624[OL] 
g6335[OL],6,g5242 II10519 g5832 II11332 g6335 g6335[OL] 
g5105,7,g354[IL] g371[IL] g1749 g368[IL] g3131 g4013 g5105 
g4434,6,g356[IL] g371[IL] g1749 g368[IL] g3131 g4434 
g4625[OL],8,g1207[IL] g1639 g2605 II7781 g4020 II8790 g4625 g4625[OL] 
g6336[OL],6,g5253 II10532 g5839 II11335 g6336 g6336[OL] 
g5116,7,g355[IL] g371[IL] g1749 g368[IL] g3131 g4021 g5116 
g4451,6,g359[IL] g371[IL] g1749 g368[IL] g3131 g4451 
g3840[OL],8,g1206[IL] II5865 g2052 II6629 g2905 II7323 g3840 g3840[OL] 
gbuf64[OL],3,g449[IL] gbuf64 gbuf64[OL] 
g9103[OL],7,g8924 g8984 II15577 g9061 II15699 g9103 g9103[OL] 
g4588,5,g399[IL] II6124 g2327 g2929 g4588 
g8752,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8752 
g8822,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8822 
g9104[OL],7,g8927 g8987 II15586 g9064 II15702 g9104 g9104[OL] 
g4594,5,g402[IL] II6163 g2349 g2941 g4594 
g8756,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8756 
g8826,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8826 
g9105[OL],7,g8931 g8991 II15598 g9068 II15705 g9105 g9105[OL] 
g3867,5,g405[IL] II6195 g2365 g2946 g3867 
g8761,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8761 
g8831,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8831 
g9106[OL],7,g8935 g8995 II15610 g9072 II15708 g9106 g9106[OL] 
g3874,5,g408[IL] II6226 g2376 g2957 g3874 
g8767,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8767 
g8837,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8837 
g9107[OL],7,g8938 g8998 II15619 g9075 II15711 g9107 g9107[OL] 
g3878,5,g411[IL] II6248 g2382 g2962 g3878 
g8771,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8771 
g8842,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8842 
g9108[OL],7,g8940 g9000 II15625 g9077 II15714 g9108 g9108[OL] 
g4543,5,g414[IL] II5978 g2239 g2885 g4543 
g8775,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8775 
g8845,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8845 
g9101[OL],7,g8947 g9007 II15546 g9048 II15693 g9101 g9101[OL] 
g4558,5,g437[IL] II6015 g2270 g2897 g4558 
g8787,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8787 
g8854,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8854 
g9102[OL],7,g8948 g9008 II15550 g9050 II15696 g9102 g9102[OL] 
g4570,5,g440[IL] II6051 g2289 g2907 g4570 
g8789,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8789 
g8857,8,g7152 II13515 g7367 g7705 II14288 g7951 g8564 g8857 
g4626[OL],8,g1230[IL] g2389 g2752 II7564 g3923 II8793 g4626 g4626[OL] 
g6337[OL],6,g5212 II10433 g5798 II11338 g6337 g6337[OL] 
g5047,7,g373[IL] g452[IL] g1751 g449[IL] g3160 g3964 g5047 
g4387,6,g378[IL] g452[IL] g1751 g449[IL] g3160 g4387 
g4627[OL],8,g1229[IL] g2170 g2734 II7599 g3934 II8796 g4627 g4627[OL] 
g6338[OL],6,g5219 II10460 g5809 II11341 g6338 g6338[OL] 
g5065,7,g374[IL] g452[IL] g1751 g449[IL] g3160 g3977 g5065 
g4394,6,g381[IL] g452[IL] g1751 g449[IL] g3160 g4394 
g4628[OL],8,g1228[IL] g2039 g2712 II7648 g3951 II8799 g4628 g4628[OL] 
g6339[OL],6,g5229 II10485 g5820 II11344 g6339 g6339[OL] 
g5079,7,g375[IL] g452[IL] g1751 g449[IL] g3160 g3990 g5079 
g4409,6,g384[IL] g452[IL] g1751 g449[IL] g3160 g4409 
g4629[OL],8,g1227[IL] g2100 g3062 II7672 g3963 II8802 g4629 g4629[OL] 
g6340[OL],6,g5711 II10356 g5761 II11347 g6340 g6340[OL] 
g4959,7,g376[IL] g452[IL] g1751 g449[IL] g3160 g3898 g4959 
g4352,6,g387[IL] g452[IL] g1751 g449[IL] g3160 g4352 
g4630[OL],8,g1226[IL] g2096 g3052 II7697 g3976 II8805 g4630 g4630[OL] 
g6341[OL],6,g5715 II10366 g5763 II11350 g6341 g6341[OL] 
g4961,7,g377[IL] g452[IL] g1751 g449[IL] g3160 g3904 g4961 
g4355,6,g390[IL] g452[IL] g1751 g449[IL] g3160 g4355 
g4631[OL],8,g1225[IL] g2092 g3038 II7769 g4014 II8808 g4631 g4631[OL] 
g6342[OL],6,g5204 II10409 g5788 II11353 g6342 g6342[OL] 
g5033,7,g393[IL] g452[IL] g1751 g449[IL] g3160 g3953 g5033 
g4379,6,g399[IL] g452[IL] g1751 g449[IL] g3160 g4379 
g4632[OL],8,g1224[IL] g1929 g3029 II7785 g4022 II8811 g4632 g4632[OL] 
g6343[OL],6,g5213 II10436 g5799 II11356 g6343 g6343[OL] 
g5048,7,g394[IL] g452[IL] g1751 g449[IL] g3160 g3966 g5048 
g4388,6,g402[IL] g452[IL] g1751 g449[IL] g3160 g4388 
g4633[OL],8,g1223[IL] g2007 g3019 II7797 g4028 II8814 g4633 g4633[OL] 
g6344[OL],6,g5220 II10463 g5810 II11359 g6344 g6344[OL] 
g5066,7,g395[IL] g452[IL] g1751 g449[IL] g3160 g3978 g5066 
g4395,6,g405[IL] g452[IL] g1751 g449[IL] g3160 g4395 
g4634[OL],8,g1220[IL] g1652 g2562 II7602 g3935 II8817 g4634 g4634[OL] 
g6345[OL],6,g5230 II10488 g5821 II11362 g6345 g6345[OL] 
g5080,7,g396[IL] g452[IL] g1751 g449[IL] g3160 g3991 g5080 
g4410,6,g408[IL] g452[IL] g1751 g449[IL] g3160 g4410 
g4635[OL],8,g1217[IL] g1649 g2573 II7651 g3952 II8820 g4635 g4635[OL] 
g6346[OL],6,g5235 II10503 g5826 II11365 g6346 g6346[OL] 
g5091,7,g397[IL] g452[IL] g1751 g449[IL] g3160 g4001 g5091 
g4422,6,g411[IL] g452[IL] g1751 g449[IL] g3160 g4422 
g4636[OL],8,g1214[IL] g1646 g2584 II7676 g3965 II8823 g4636 g4636[OL] 
g6347[OL],6,g5243 II10522 g5833 II11368 g6347 g6347[OL] 
g5106,7,g398[IL] g452[IL] g1751 g449[IL] g3160 g4015 g5106 
g4435,6,g414[IL] g452[IL] g1751 g449[IL] g3160 g4435 
g4637[OL],8,g1211[IL] g1643 g2595 II7788 g4023 II8826 g4637 g4637[OL] 
g6348[OL],6,g5254 II10535 g5840 II11371 g6348 g6348[OL] 
g5117,7,g435[IL] g452[IL] g1751 g449[IL] g3160 g4024 g5117 
g4452,6,g437[IL] g452[IL] g1751 g449[IL] g3160 g4452 
g4638[OL],8,g1207[IL] g1639 g2605 II7800 g4029 II8829 g4638 g4638[OL] 
g6349[OL],6,g5259 II10545 g5844 II11374 g6349 g6349[OL] 
g5122,7,g436[IL] g452[IL] g1751 g449[IL] g3160 g4030 g5122 
g4472,6,g440[IL] g452[IL] g1751 g449[IL] g3160 g4472 
g3842[OL],8,g1202[IL] II5852 g2016 II6652 g2920 II7329 g3842 g3842[OL] 
gbuf65[OL],3,g530[IL] gbuf65 gbuf65[OL] 
g9111[OL],7,g8928 g8988 II15589 g9065 II15723 g9111 g9111[OL] 
g4595,5,g480[IL] II6166 g2350 g2942 g4595 
g8757,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8757 
g8827,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8827 
g9112[OL],7,g8932 g8992 II15601 g9069 II15726 g9112 g9112[OL] 
g3868,5,g483[IL] II6198 g2366 g2948 g3868 
g8762,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8762 
g8832,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8832 
g9113[OL],7,g8936 g8996 II15613 g9073 II15729 g9113 g9113[OL] 
g3875,5,g486[IL] II6229 g2377 g2958 g3875 
g8768,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8768 
g8838,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8838 
g9114[OL],7,g8939 g8999 II15622 g9076 II15732 g9114 g9114[OL] 
g3879,5,g489[IL] II6251 g2383 g2963 g3879 
g8772,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8772 
g8843,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8843 
g9115[OL],7,g8941 g9001 II15628 g9078 II15735 g9115 g9115[OL] 
g3882,5,g492[IL] II6270 g2394 g2970 g3882 
g8776,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8776 
g8846,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8846 
g9116[OL],7,g8943 g9003 II15631 g9079 II15738 g9116 g9116[OL] 
g4560,5,g495[IL] II6021 g2272 g2899 g4560 
g8781,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8781 
g8849,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8849 
g9109[OL],7,g8949 g9009 II15553 g9051 II15717 g9109 g9109[OL] 
g4572,5,g518[IL] II6057 g2291 g2909 g4572 
g8790,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8790 
g8858,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8858 
g9110[OL],7,g8950 g9010 II15557 g9053 II15720 g9110 g9110[OL] 
g4582,5,g521[IL] II6096 g2313 g2922 g4582 
g8791,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8791 
g8860,8,g7152 II13515 g7367 g7678 II14298 g7993 g8585 g8860 
g4639[OL],8,g1230[IL] g2389 g2752 II7605 g3936 II8832 g4639 g4639[OL] 
g6350[OL],6,g5221 II10466 g5811 II11377 g6350 g6350[OL] 
g5067,7,g454[IL] g533[IL] g1756 g530[IL] g3192 g3980 g5067 
g4396,6,g459[IL] g533[IL] g1756 g530[IL] g3192 g4396 
g4640[OL],8,g1229[IL] g2170 g2734 II7655 g3954 II8835 g4640 g4640[OL] 
g6351[OL],6,g5231 II10491 g5822 II11380 g6351 g6351[OL] 
g5081,7,g455[IL] g533[IL] g1756 g530[IL] g3192 g3993 g5081 
g4411,6,g462[IL] g533[IL] g1756 g530[IL] g3192 g4411 
g4641[OL],8,g1228[IL] g2039 g2712 II7680 g3967 II8838 g4641 g4641[OL] 
g6352[OL],6,g5236 II10506 g5827 II11383 g6352 g6352[OL] 
g5092,7,g456[IL] g533[IL] g1756 g530[IL] g3192 g4002 g5092 
g4423,6,g465[IL] g533[IL] g1756 g530[IL] g3192 g4423 
g4642[OL],8,g1227[IL] g2100 g3062 II7702 g3979 II8841 g4642 g4642[OL] 
g6353[OL],6,g5716 II10369 g5764 II11386 g6353 g6353[OL] 
g4962,7,g457[IL] g533[IL] g1756 g530[IL] g3192 g3905 g4962 
g4356,6,g468[IL] g533[IL] g1756 g530[IL] g3192 g4356 
g4643[OL],8,g1226[IL] g2096 g3052 II7723 g3992 II8844 g4643 g4643[OL] 
g6354[OL],6,g5722 II10373 g5766 II11389 g6354 g6354[OL] 
g5001,7,g458[IL] g533[IL] g1756 g530[IL] g3192 g3912 g5001 
g4361,6,g471[IL] g533[IL] g1756 g530[IL] g3192 g4361 
g4644[OL],8,g1225[IL] g2092 g3038 II7792 g4025 II8847 g4644 g4644[OL] 
g6355[OL],6,g5214 II10439 g5800 II11392 g6355 g6355[OL] 
g5049,7,g474[IL] g533[IL] g1756 g530[IL] g3192 g3969 g5049 
g4389,6,g480[IL] g533[IL] g1756 g530[IL] g3192 g4389 
g4645[OL],8,g1224[IL] g1929 g3029 II7804 g4031 II8850 g4645 g4645[OL] 
g6356[OL],6,g5222 II10469 g5812 II11395 g6356 g6356[OL] 
g5068,7,g475[IL] g533[IL] g1756 g530[IL] g3192 g3982 g5068 
g4397,6,g483[IL] g533[IL] g1756 g530[IL] g3192 g4397 
g4646[OL],8,g1223[IL] g2007 g3019 II7811 g4034 II8853 g4646 g4646[OL] 
g6357[OL],6,g5232 II10494 g5823 II11398 g6357 g6357[OL] 
g5082,7,g476[IL] g533[IL] g1756 g530[IL] g3192 g3994 g5082 
g4412,6,g486[IL] g533[IL] g1756 g530[IL] g3192 g4412 
g4647[OL],8,g1220[IL] g1652 g2562 II7658 g3955 II8856 g4647 g4647[OL] 
g6358[OL],6,g5237 II10509 g5828 II11401 g6358 g6358[OL] 
g5093,7,g477[IL] g533[IL] g1756 g530[IL] g3192 g4003 g5093 
g4424,6,g489[IL] g533[IL] g1756 g530[IL] g3192 g4424 
g4648[OL],8,g1217[IL] g1649 g2573 II7683 g3968 II8859 g4648 g4648[OL] 
g6359[OL],6,g5244 II10525 g5834 II11404 g6359 g6359[OL] 
g5107,7,g478[IL] g533[IL] g1756 g530[IL] g3192 g4016 g5107 
g4436,6,g492[IL] g533[IL] g1756 g530[IL] g3192 g4436 
g4649[OL],8,g1214[IL] g1646 g2584 II7706 g3981 II8862 g4649 g4649[OL] 
g6360[OL],6,g5255 II10538 g5841 II11407 g6360 g6360[OL] 
g5118,7,g479[IL] g533[IL] g1756 g530[IL] g3192 g4026 g5118 
g4453,6,g495[IL] g533[IL] g1756 g530[IL] g3192 g4453 
g4650[OL],8,g1211[IL] g1643 g2595 II7807 g4032 II8865 g4650 g4650[OL] 
g6361[OL],6,g5260 II10548 g5845 II11410 g6361 g6361[OL] 
g5123,7,g516[IL] g533[IL] g1756 g530[IL] g3192 g4033 g5123 
g4473,6,g518[IL] g533[IL] g1756 g530[IL] g3192 g4473 
g4651[OL],8,g1207[IL] g1639 g2605 II7814 g4035 II8868 g4651 g4651[OL] 
g6362[OL],6,g5264 II10558 g5871 II11413 g6362 g6362[OL] 
g5125,7,g517[IL] g533[IL] g1756 g530[IL] g3192 g4036 g5125 
g4490,6,g521[IL] g533[IL] g1756 g530[IL] g3192 g4490 
g3844[OL],8,g1280[IL] II5548 g1704 II6636 g2910 II7335 g3844 g3844[OL] 
g6363[OL],6,g5238 II10512 g5829 II11416 g6363 g6363[OL] 
g5094,7,g535[IL] g595[IL] g1877 g576[IL] g2845 g4004 g5094 
g4425,6,g536[IL] g595[IL] g1877 g576[IL] g2845 g4425 
g3845[OL],8,g1276[IL] II5545 g1701 II6657 g2923 II7338 g3845 g3845[OL] 
g6364[OL],6,g5245 II10528 g5835 II11419 g6364 g6364[OL] 
g5108,7,g539[IL] g595[IL] g1877 g576[IL] g2845 g4017 g5108 
g4437,6,g540[IL] g595[IL] g1877 g576[IL] g2845 g4437 
g3846[OL],8,g1272[IL] II5542 g1698 II6669 g2931 II7341 g3846 g3846[OL] 
g6365[OL],6,g5256 II10541 g5842 II11422 g6365 g6365[OL] 
g5119,7,g543[IL] g595[IL] g1877 g576[IL] g2845 g4027 g5119 
g4454,6,g544[IL] g595[IL] g1877 g576[IL] g2845 g4454 
g9026[OL],6,g8893 II15417 g8971 II15492 g9026 g9026[OL] 
g8814,7,g7152 II13515 g7367 g7705 g8094 g8463 g8814 
g3880,5,g536[IL] II6254 g2384 g2965 g3880 
g8643,6,g7152 II13515 g7367 g7705 g8094 g8643 
