NODE,PI?,PO?,NODE DELAY,NODE LABEL,CLUSTER SIZE,CLUSTER CONTENTS
II5428,N,N,1,1,2,II5428 g49 
g1555,N,N,1,2,3,g1555 II5428 g49 
g2561,N,N,1,3,4,g2561 g1555 II5428 g49 
II7287,N,N,1,4,5,II7287 g2561 g1555 II5428 g49 
g3828,N,N,1,5,6,g3828 II7287 g2561 g1555 II5428 g49 
II8706,N,N,1,6,7,II8706 g3828 II7287 g2561 g1555 II5428 g49 
g4597,N,N,1,7,8,g4597 II8706 g3828 II7287 g2561 g1555 II5428 g49 
II9558,N,N,1,11,8,II9558 g4597 II8706 g3828 II7287 g2561 g1555 II5428 
g5144,N,N,1,12,8,g5144 II9558 g4597 II8706 g3828 II7287 g2561 g1555 
g5729,N,Y,1,13,8,g5729 g5144 II9558 g4597 II8706 g3828 II7287 g2561 
g173[IL],Y,N,0,0,1,g173[IL] 
II5897,N,N,1,1,2,II5897 g173[IL] 
g2157,N,N,1,2,3,g2157 II5897 g173[IL] 
II7164,N,N,1,3,4,II7164 g2157 II5897 g173[IL] 
g3674,N,N,1,4,5,g3674 II7164 g2157 II5897 g173[IL] 
II8308,N,N,1,5,6,II8308 g3674 II7164 g2157 II5897 g173[IL] 
g4341,N,N,1,6,7,g4341 II8308 g3674 II7164 g2157 II5897 g173[IL] 
II9344,N,N,1,7,8,II9344 g4341 II8308 g3674 II7164 g2157 II5897 g173[IL] 
g5014,N,N,1,11,8,g5014 II9344 g4341 II8308 g3674 II7164 g2157 II5897 
II10236,N,N,1,12,8,II10236 g5014 II9344 g4341 II8308 g3674 II7164 g2157 
g5719,N,N,1,13,8,g5719 II10236 g5014 II9344 g4341 II8308 g3674 II7164 
II10962,N,N,1,14,8,II10962 g5719 II10236 g5014 II9344 g4341 II8308 g3674 
g6207,N,Y,1,15,8,g6207 II10962 g5719 II10236 g5014 II9344 g4341 II8308 
g1389[IL],Y,N,0,0,1,g1389[IL] 
II5649,N,N,1,1,2,II5649 g1389[IL] 
g1795,N,N,1,2,3,g1795 II5649 g1389[IL] 
II7195,N,N,1,3,4,II7195 g1795 II5649 g1389[IL] 
g3691,N,N,1,4,5,g3691 II7195 g1795 II5649 g1389[IL] 
II8315,N,N,1,5,6,II8315 g3691 II7195 g1795 II5649 g1389[IL] 
g4350,N,N,1,6,7,g4350 II8315 g3691 II7195 g1795 II5649 g1389[IL] 
II9366,N,N,1,7,8,II9366 g4350 II8315 g3691 II7195 g1795 II5649 g1389[IL] 
g5026,N,N,1,11,8,g5026 II9366 g4350 II8315 g3691 II7195 g1795 II5649 
II10243,N,N,1,12,8,II10243 g5026 II9366 g4350 II8315 g3691 II7195 g1795 
g5726,N,N,1,13,8,g5726 II10243 g5026 II9366 g4350 II8315 g3691 II7195 
II10973,N,N,1,14,8,II10973 g5726 II10243 g5026 II9366 g4350 II8315 g3691 
g6212,N,Y,1,15,8,g6212 II10973 g5726 II10243 g5026 II9366 g4350 II8315 
g1486[IL],Y,N,0,0,1,g1486[IL] 
g1742,N,N,1,1,2,g1742 g1486[IL] 
II7211,N,N,1,2,3,II7211 g1742 g1486[IL] 
g3721,N,N,1,3,4,g3721 II7211 g1742 g1486[IL] 
II8333,N,N,1,4,5,II8333 g3721 II7211 g1742 g1486[IL] 
g4360,N,N,1,5,6,g4360 II8333 g3721 II7211 g1742 g1486[IL] 
II9422,N,N,1,6,7,II9422 g4360 II8333 g3721 II7211 g1742 g1486[IL] 
g5060,N,N,1,7,8,g5060 II9422 g4360 II8333 g3721 II7211 g1742 g1486[IL] 
II10204,N,N,1,11,8,II10204 g5060 II9422 g4360 II8333 g3721 II7211 g1742 
g5693,N,N,1,12,8,g5693 II10204 g5060 II9422 g4360 II8333 g3721 II7211 
II11008,N,N,1,13,8,II11008 g5693 II10204 g5060 II9422 g4360 II8333 g3721 
g6223,N,Y,1,14,8,g6223 II11008 g5693 II10204 g5060 II9422 g4360 II8333 
g1189[IL],Y,N,0,0,1,g1189[IL] 
g1955,N,N,1,1,3,g1955 g1189[IL] g16[IL] 
II7255,N,N,1,2,4,II7255 g1955 g1189[IL] g16[IL] 
g3783,N,N,1,3,5,g3783 II7255 g1955 g1189[IL] g16[IL] 
II8373,N,N,1,4,6,II8373 g3783 II7255 g1955 g1189[IL] g16[IL] 
g4382,N,N,1,5,7,g4382 II8373 g3783 II7255 g1955 g1189[IL] g16[IL] 
II9499,N,N,1,6,8,II9499 g4382 II8373 g3783 II7255 g1955 g1189[IL] g16[IL] 
g5113,N,N,1,10,8,g5113 II9499 g4382 II8373 g3783 II7255 g1955 g1189[IL] 
II9804,N,N,1,11,8,II9804 g5113 II9499 g4382 II8373 g3783 II7255 g1955 
g5299,N,N,1,12,8,g5299 II9804 g5113 II9499 g4382 II8373 g3783 II7255 
II11037,N,N,1,13,8,II11037 g5299 II9804 g5113 II9499 g4382 II8373 g3783 
g6236,N,Y,1,14,8,g6236 II11037 g5299 II9804 g5113 II9499 g4382 II8373 
II11090,N,N,1,1,2,II11090 g1000 
g6269,N,Y,1,2,3,g6269 II11090 g1000 
II7746,N,N,1,3,4,II7746 g3591 g1789 g1034[IL] 
g4005,N,N,1,4,5,g4005 II7746 g3591 g1789 g1034[IL] 
II8935,N,N,1,5,6,II8935 g4005 II7746 g3591 g1789 g1034[IL] 
g4678,N,N,1,6,7,g4678 II8935 g4005 II7746 g3591 g1789 g1034[IL] 
II9774,N,N,1,7,8,II9774 g4678 II8935 g4005 II7746 g3591 g1789 g1034[IL] 
g5258,N,N,1,11,8,g5258 II9774 g4678 II8935 g4005 II7746 g3591 g1789 
II10684,N,N,1,12,8,II10684 g5258 II9774 g4678 II8935 g4005 II7746 g3591 
g6065,N,N,1,13,8,g6065 II10684 g5258 II9774 g4678 II8935 g4005 II7746 
II11556,N,N,1,14,8,II11556 g6065 II10684 g5258 II9774 g4678 II8935 g4005 
g6425,N,Y,1,15,8,g6425 II11556 g6065 II10684 g5258 II9774 g4678 II8935 
g1251[IL],Y,N,0,0,1,g1251[IL] 
g1922,N,N,1,1,2,g1922 g1251[IL] 
g2810,N,N,1,2,3,g2810 g1922 g1251[IL] 
II8543,N,N,1,3,4,II8543 g2810 g1922 g1251[IL] 
g4493,N,N,1,4,5,g4493 II8543 g2810 g1922 g1251[IL] 
II9336,N,N,1,5,6,II9336 g4493 II8543 g2810 g1922 g1251[IL] 
g5007,N,N,1,6,7,g5007 II9336 g4493 II8543 g2810 g1922 g1251[IL] 
II10151,N,N,1,7,8,II10151 g5007 II9336 g4493 II8543 g2810 g1922 g1251[IL] 
g5668,N,N,1,11,8,g5668 II10151 g5007 II9336 g4493 II8543 g2810 g1922 
II10933,N,N,1,12,8,II10933 g5668 II10151 g5007 II9336 g4493 II8543 g2810 
g6190,N,N,1,13,8,g6190 II10933 g5668 II10151 g5007 II9336 g4493 II8543 
II11926,N,N,1,14,8,II11926 g6190 II10933 g5668 II10151 g5007 II9336 g4493 
g6648,N,Y,1,15,8,g6648 II11926 g6190 II10933 g5668 II10151 g5007 II9336 
g1250[IL],Y,N,0,0,1,g1250[IL] 
g1948,N,N,1,1,2,g1948 g1250[IL] 
g3071,N,N,1,2,3,g3071 g1948 g1250[IL] 
II8565,N,N,1,3,4,II8565 g3071 g1948 g1250[IL] 
g4503,N,N,1,4,5,g4503 II8565 g3071 g1948 g1250[IL] 
II9350,N,N,1,5,6,II9350 g4503 II8565 g3071 g1948 g1250[IL] 
g5016,N,N,1,6,7,g5016 II9350 g4503 II8565 g3071 g1948 g1250[IL] 
II10166,N,N,1,7,8,II10166 g5016 II9350 g4503 II8565 g3071 g1948 g1250[IL] 
g5677,N,N,1,11,8,g5677 II10166 g5016 II9350 g4503 II8565 g3071 g1948 
II10617,N,N,1,12,8,II10617 g5677 II10166 g5016 II9350 g4503 II8565 g3071 
g6015,N,N,1,13,8,g6015 II10617 g5677 II10166 g5016 II9350 g4503 II8565 
II11939,N,N,1,14,8,II11939 g6015 II10617 g5677 II10166 g5016 II9350 g4503 
g6653,N,Y,1,15,8,g6653 II11939 g6015 II10617 g5677 II10166 g5016 II9350 
g1432[IL],Y,N,0,0,1,g1432[IL] 
g1967,N,N,1,1,2,g1967 g1432[IL] 
II6791,N,N,1,2,3,II6791 g1967 g1432[IL] 
g3051,N,N,1,3,4,g3051 II6791 g1967 g1432[IL] 
II8665,N,N,1,4,5,II8665 g3051 II6791 g1967 g1432[IL] 
g4564,N,N,1,5,6,g4564 II8665 g3051 II6791 g1967 g1432[IL] 
II9443,N,N,1,6,7,II9443 g4564 II8665 g3051 II6791 g1967 g1432[IL] 
g5075,N,N,1,7,8,g5075 II9443 g4564 II8665 g3051 II6791 g1967 g1432[IL] 
II10207,N,N,1,11,8,II10207 g5075 II9443 g4564 II8665 g3051 II6791 g1967 
g5696,N,N,1,12,8,g5696 II10207 g5075 II9443 g4564 II8665 g3051 II6791 
II11055,N,N,1,13,8,II11055 g5696 II10207 g5075 II9443 g4564 II8665 g3051 
g6246,N,N,1,14,8,g6246 II11055 g5696 II10207 g5075 II9443 g4564 II8665 
II11981,N,N,1,15,8,II11981 g6246 II11055 g5696 II10207 g5075 II9443 g4564 
g6675,N,Y,1,16,8,g6675 II11981 g6246 II11055 g5696 II10207 g5075 II9443 
g831[IL],Y,N,0,0,1,g831[IL] 
II6201,N,N,1,1,3,II6201 g831[IL] g891[IL] 
II6202,N,N,1,2,4,II6202 II6201 g831[IL] g891[IL] 
II6203,N,N,1,2,4,II6203 II6201 g831[IL] g891[IL] 
g2367,N,N,1,3,6,g2367 II6203 II6202 II6201 g831[IL] g891[IL] 
g843[IL],Y,N,0,0,1,g843[IL] 
II6170,N,N,1,1,3,II6170 g843[IL] g911[IL] 
II6171,N,N,1,2,4,II6171 II6170 g843[IL] g911[IL] 
II6172,N,N,1,2,4,II6172 II6170 g843[IL] g911[IL] 
g2352,N,N,1,3,6,g2352 II6172 II6171 II6170 g843[IL] g911[IL] 
g834[IL],Y,N,0,0,1,g834[IL] 
II6232,N,N,1,1,3,II6232 g834[IL] g896[IL] 
II6233,N,N,1,2,4,II6233 II6232 g834[IL] g896[IL] 
II6234,N,N,1,2,4,II6234 II6232 g834[IL] g896[IL] 
g2378,N,N,1,3,6,g2378 II6234 II6233 II6232 g834[IL] g896[IL] 
g846[IL],Y,N,0,0,1,g846[IL] 
II6133,N,N,1,1,3,II6133 g846[IL] g916[IL] 
II6134,N,N,1,2,4,II6134 II6133 g846[IL] g916[IL] 
II6135,N,N,1,2,4,II6135 II6133 g846[IL] g916[IL] 
g2330,N,N,1,3,6,g2330 II6135 II6134 II6133 g846[IL] g916[IL] 
II7232,N,N,1,7,8,II7232 g2330 II6135 II6134 II6133 g846[IL] g2378 II6234 
g849[IL],Y,N,0,0,1,g849[IL] 
II6102,N,N,1,1,3,II6102 g849[IL] g921[IL] 
II6103,N,N,1,2,4,II6103 II6102 g849[IL] g921[IL] 
II6104,N,N,1,2,4,II6104 II6102 g849[IL] g921[IL] 
g2315,N,N,1,3,6,g2315 II6104 II6103 II6102 g849[IL] g921[IL] 
g837[IL],Y,N,0,0,1,g837[IL] 
II6257,N,N,1,1,3,II6257 g837[IL] g901[IL] 
II6258,N,N,1,2,4,II6258 II6257 g837[IL] g901[IL] 
II6259,N,N,1,2,4,II6259 II6257 g837[IL] g901[IL] 
g2385,N,N,1,3,6,g2385 II6259 II6258 II6257 g837[IL] g901[IL] 
g852[IL],Y,N,0,0,1,g852[IL] 
g883[IL],Y,N,0,0,1,g883[IL] 
II6064,N,N,1,1,3,II6064 g883[IL] g852[IL] 
II6065,N,N,1,2,4,II6065 II6064 g883[IL] g852[IL] 
II6066,N,N,1,2,4,II6066 II6064 g883[IL] g852[IL] 
g2294,N,N,1,3,6,g2294 II6066 II6065 II6064 g883[IL] g852[IL] 
g840[IL],Y,N,0,0,1,g840[IL] 
II6273,N,N,1,1,3,II6273 g840[IL] g906[IL] 
II6274,N,N,1,2,4,II6274 II6273 g840[IL] g906[IL] 
II6275,N,N,1,2,4,II6275 II6273 g840[IL] g906[IL] 
g2395,N,N,1,3,6,g2395 II6275 II6274 II6273 g840[IL] g906[IL] 
II7233,N,N,1,7,8,II7233 g2395 II6275 II6274 II6273 g840[IL] g2294 II6066 
g3760,N,N,1,8,8,g3760 II7233 II7232 g2395 II6275 II6274 II6273 g840[IL] 
g4344,N,N,1,3,4,g4344 g3124 g1857 g889[IL] 
g4335,N,N,1,3,4,g4335 g3659 g2293 g888[IL] 
g4328,N,N,1,3,4,g4328 g3086 g1852 g887[IL] 
g4714,N,N,1,7,8,g4714 g4328 g4335 g4344 g3124 g1857 g889[IL] g3086 
g5286,N,N,1,8,8,g5286 g4714 g4328 g4335 g4344 g3124 g1857 g889[IL] 
g778[IL],Y,N,0,0,1,g778[IL] 
g1695,N,N,1,1,2,g1695 g778[IL] 
g6056,N,N,1,9,8,g6056 g5286 g4714 g3760 II7233 II7232 g4328 g4335 
II11764,N,N,1,10,8,II11764 g6056 g5286 g4714 g3760 II7233 II7232 g4328 
g6572,N,N,1,11,8,g6572 II11764 g6056 g5286 g4714 g3760 II7233 II7232 
II12418,N,N,1,15,8,II12418 g6572 II11764 g6056 g5286 g4714 g3760 II7233 
g6849,N,Y,1,16,8,g6849 II12418 g6572 II11764 g6056 g5286 g4714 g3760 
II11648,N,N,1,13,8,II11648 g6028 g5529 g4689 II8966 g4444 II8452 g2816 
g6486,N,N,1,14,8,g6486 II11648 g6028 g5529 g4689 II8966 g4444 II8452 
II12421,N,N,1,15,8,II12421 g6486 II11648 g6028 g5529 g4689 II8966 g4444 
g6850,N,Y,1,16,8,g6850 II12421 g6486 II11648 g6028 g5529 g4689 II8966 
g689[IL],Y,N,0,0,1,g689[IL] 
g1831,N,N,1,1,2,g1831 g689[IL] 
g3076,N,N,1,2,3,g3076 g1831 g689[IL] 
II8024,N,N,1,3,4,II8024 g3076 g1831 g689[IL] 
g4153,N,N,1,4,5,g4153 II8024 g3076 g1831 g689[IL] 
II8928,N,N,1,5,6,II8928 g4153 II8024 g3076 g1831 g689[IL] 
g4673,N,N,1,6,7,g4673 II8928 g4153 II8024 g3076 g1831 g689[IL] 
g5627,N,N,1,7,8,g5627 g4673 II8928 g4153 II8024 g3076 g1831 g689[IL] 
II11021,N,N,1,11,8,II11021 g5627 g4673 II8928 g4153 II8024 g3076 g1831 
g6228,N,N,1,12,8,g6228 II11021 g5627 g4673 II8928 g4153 II8024 g3076 
II11596,N,N,1,13,8,II11596 g6228 II11021 g5627 g4673 II8928 g4153 II8024 
g6449,N,N,1,14,8,g6449 II11596 g6228 II11021 g5627 g4673 II8928 g4153 
II12558,N,N,1,15,8,II12558 g6449 II11596 g6228 II11021 g5627 g4673 II8928 
g6895,N,Y,1,16,8,g6895 II12558 g6449 II11596 g6228 II11021 g5627 g4673 
g1008,Y,N,0,0,1,g1008 
II12592,N,N,1,1,2,II12592 g1008 
g6909,N,Y,1,2,3,g6909 II12592 g1008 
g944[IL],Y,N,0,0,1,g944[IL] 
g2371,N,N,1,1,2,g2371 g944[IL] 
g855[IL],Y,N,0,0,1,g855[IL] 
g1689,N,N,1,1,2,g1689 g855[IL] 
g3285,N,N,1,2,3,g3285 g1689 g855[IL] 
g4413,N,N,1,3,6,g4413 g3285 g1689 g855[IL] g2371 g944[IL] 
II9525,N,N,1,4,7,II9525 g4413 g3285 g1689 g855[IL] g2371 g944[IL] 
g5127,N,N,1,5,8,g5127 II9525 g4413 g3285 g1689 g855[IL] g2371 g944[IL] 
II10125,N,N,1,8,8,II10125 g5127 II9525 g4413 g3285 g1689 g855[IL] g2371 
g5642,N,N,1,9,8,g5642 II10125 g5127 II9525 g4413 g3285 g1689 g855[IL] 
II11028,N,N,1,11,8,II11028 g5642 II10125 g5127 II9525 g4413 g3285 g1689 
g6231,N,N,1,12,8,g6231 II11028 g5642 II10125 g5127 II9525 g4413 g3285 
II11827,N,N,1,13,8,II11827 g6231 II11028 g5642 II10125 g5127 II9525 g4413 
g6607,N,N,1,14,8,g6607 II11827 g6231 II11028 g5642 II10125 g5127 II9525 
II12810,N,N,1,15,8,II12810 g6607 II11827 g6231 II11028 g5642 II10125 g5127 
g7048,N,Y,1,16,8,g7048 II12810 g6607 II11827 g6231 II11028 g5642 II10125 
g1405[IL],Y,N,0,0,1,g1405[IL] 
g1412[IL],Y,N,0,0,1,g1412[IL] 
g2474,N,N,1,1,3,g2474 g1412[IL] g1405[IL] 
g3340,N,N,1,2,4,g3340 g2474 g1412[IL] g1405[IL] 
g4279,N,N,1,3,5,g4279 g3340 g2474 g1412[IL] g1405[IL] 
II9543,N,N,1,4,6,II9543 g4279 g3340 g2474 g1412[IL] g1405[IL] 
g5139,N,N,1,5,7,g5139 II9543 g4279 g3340 g2474 g1412[IL] g1405[IL] 
II10160,N,N,1,6,8,II10160 g5139 II9543 g4279 g3340 g2474 g1412[IL] g1405[IL] 
g5671,N,N,1,10,8,g5671 II10160 g5139 II9543 g4279 g3340 g2474 g1412[IL] 
II11069,N,N,1,11,8,II11069 g5671 II10160 g5139 II9543 g4279 g3340 g2474 
g6256,N,N,1,12,8,g6256 II11069 g5671 II10160 g5139 II9543 g4279 g3340 
II11586,N,N,1,13,8,II11586 g6256 II11069 g5671 II10160 g5139 II9543 g4279 
g6441,N,N,1,14,8,g6441 II11586 g6256 II11069 g5671 II10160 g5139 II9543 
II12826,N,N,1,15,8,II12826 g6441 II11586 g6256 II11069 g5671 II10160 g5139 
g7063,N,Y,1,16,8,g7063 II12826 g6441 II11586 g6256 II11069 g5671 II10160 
II12687,N,N,1,14,8,II12687 g6745 g6198 g5335 g4677 II8932 g4096 II7911 
g6962,N,N,1,15,8,g6962 II12687 g6745 g6198 g5335 g4677 II8932 g4096 
II12897,N,N,1,16,8,II12897 g6962 II12687 g6745 g6198 g5335 g4677 II8932 
g7103,N,Y,1,17,8,g7103 II12897 g6962 II12687 g6745 g6198 g5335 g4677 
g7[IL],Y,N,0,0,1,g7[IL] 
II6214,N,N,1,1,2,II6214 g7[IL] 
g2372,N,N,1,2,3,g2372 II6214 g7[IL] 
g3577,N,N,1,3,4,g3577 g2372 II6214 g7[IL] 
II8215,N,N,1,4,5,II8215 g3577 g2372 II6214 g7[IL] 
g4273,N,N,1,5,6,g4273 II8215 g3577 g2372 II6214 g7[IL] 
II9416,N,N,1,6,7,II9416 g4273 II8215 g3577 g2372 II6214 g7[IL] 
g5058,N,N,1,7,8,g5058 II9416 g4273 II8215 g3577 g2372 II6214 g7[IL] 
g5439,N,N,1,11,8,g5439 g5058 II9416 g4273 II8215 g3577 g2372 II6214 
II10587,N,N,1,12,8,II10587 g5439 g5058 II9416 g4273 II8215 g3577 g2372 
g5971,N,N,1,13,8,g5971 II10587 g5439 g5058 II9416 g4273 II8215 g3577 
g52[IL],Y,N,0,0,1,g52[IL] 
II5901,N,N,1,1,2,II5901 g52[IL] 
g2162,N,N,1,2,3,g2162 II5901 g52[IL] 
g86[IL],Y,N,0,0,1,g86[IL] 
II5894,N,N,1,1,2,II5894 g86[IL] 
g2149,N,N,1,2,3,g2149 II5894 g86[IL] 
g83[IL],Y,N,0,0,1,g83[IL] 
II5889,N,N,1,1,2,II5889 g83[IL] 
g2137,N,N,1,2,3,g2137 II5889 g83[IL] 
g80[IL],Y,N,0,0,1,g80[IL] 
II5883,N,N,1,1,2,II5883 g80[IL] 
g2106,N,N,1,2,3,g2106 II5883 g80[IL] 
II8063,N,N,1,6,8,II8063 g2106 II5883 g80[IL] g2137 II5889 g83[IL] g2149 
g77[IL],Y,N,0,0,1,g77[IL] 
g1876,N,N,1,1,2,g1876 g77[IL] 
II6930,N,N,1,2,3,II6930 g1876 g77[IL] 
g3316,N,N,1,3,4,g3316 II6930 g1876 g77[IL] 
g74[IL],Y,N,0,0,1,g74[IL] 
g1869,N,N,1,1,2,g1869 g74[IL] 
II6911,N,N,1,2,3,II6911 g1869 g74[IL] 
g3287,N,N,1,3,4,g3287 II6911 g1869 g74[IL] 
g71[IL],Y,N,0,0,1,g71[IL] 
g1866,N,N,1,1,2,g1866 g71[IL] 
II6900,N,N,1,2,3,II6900 g1866 g71[IL] 
g3264,N,N,1,3,4,g3264 II6900 g1866 g71[IL] 
g68[IL],Y,N,0,0,1,g68[IL] 
II5842,N,N,1,1,2,II5842 g68[IL] 
g1987,N,N,1,2,3,g1987 II5842 g68[IL] 
II8064,N,N,1,7,8,II8064 g3264 II6900 g1866 g71[IL] g3287 II6911 g1869 
g4176,N,N,1,8,8,g4176 II8064 II8063 g3264 II6900 g1866 g71[IL] g3287 
g58[IL],Y,N,0,0,1,g58[IL] 
II5605,N,N,1,1,2,II5605 g58[IL] 
g1760,N,N,1,2,3,g1760 II5605 g58[IL] 
g4779,N,N,1,9,8,g4779 g4176 II8064 II8063 g3264 II6900 g1866 g71[IL] 
II9791,N,N,1,10,8,II9791 g4779 g4176 II8064 II8063 g3264 II6900 g1866 
g5269,N,N,1,11,8,g5269 II9791 g4779 g4176 II8064 II8063 g3264 II6900 
g6472,N,N,1,15,8,g6472 g5971 II10587 g5439 g5269 II9791 g4779 g4176 
II12684,N,N,1,16,8,II12684 g6472 g5971 II10587 g5439 g5269 II9791 g4779 
g6961,N,N,1,17,8,g6961 II12684 g6472 g5971 II10587 g5439 g5269 II9791 
II13039,N,N,1,18,8,II13039 g6961 II12684 g6472 g5971 II10587 g5439 g5269 
g7155,N,N,1,19,8,g7155 II13039 g6961 II12684 g6472 g5971 II10587 g5439 
II13281,N,N,1,22,8,II13281 g7155 II13039 g6961 II12684 g6472 g5971 II10587 
g7283,N,Y,1,23,8,g7283 II13281 g7155 II13039 g6961 II12684 g6472 g5971 
g6[IL],Y,N,0,0,1,g6[IL] 
II6183,N,N,1,1,2,II6183 g6[IL] 
g2361,N,N,1,2,3,g2361 II6183 g6[IL] 
g3560,N,N,1,3,4,g3560 g2361 II6183 g6[IL] 
II8202,N,N,1,4,5,II8202 g3560 g2361 II6183 g6[IL] 
g4266,N,N,1,5,6,g4266 II8202 g3560 g2361 II6183 g6[IL] 
II9393,N,N,1,6,7,II9393 g4266 II8202 g3560 g2361 II6183 g6[IL] 
g5041,N,N,1,7,8,g5041 II9393 g4266 II8202 g3560 g2361 II6183 g6[IL] 
g5437,N,N,1,11,8,g5437 g5041 II9393 g4266 II8202 g3560 g2361 II6183 
II10582,N,N,1,12,8,II10582 g5437 g5041 II9393 g4266 II8202 g3560 g2361 
g5956,N,N,1,13,8,g5956 II10582 g5437 g5041 II9393 g4266 II8202 g3560 
g6467,N,N,1,15,8,g6467 g5956 II10582 g5437 g5269 II9791 g4779 g4176 
II12690,N,N,1,16,8,II12690 g6467 g5956 II10582 g5437 g5269 II9791 g4779 
g6963,N,N,1,17,8,g6963 II12690 g6467 g5956 II10582 g5437 g5269 II9791 
II13042,N,N,1,18,8,II13042 g6963 II12690 g6467 g5956 II10582 g5437 g5269 
g7156,N,N,1,19,8,g7156 II13042 g6963 II12690 g6467 g5956 II10582 g5437 
II13284,N,N,1,22,8,II13284 g7156 II13042 g6963 II12690 g6467 g5956 II10582 
g7284,N,Y,1,23,8,g7284 II13284 g7156 II13042 g6963 II12690 g6467 g5956 
g5[IL],Y,N,0,0,1,g5[IL] 
II6148,N,N,1,1,2,II6148 g5[IL] 
g2344,N,N,1,2,3,g2344 II6148 g5[IL] 
g3545,N,N,1,3,4,g3545 g2344 II6148 g5[IL] 
II8190,N,N,1,4,5,II8190 g3545 g2344 II6148 g5[IL] 
g4257,N,N,1,5,6,g4257 II8190 g3545 g2344 II6148 g5[IL] 
II9360,N,N,1,6,7,II9360 g4257 II8190 g3545 g2344 II6148 g5[IL] 
g5024,N,N,1,7,8,g5024 II9360 g4257 II8190 g3545 g2344 II6148 g5[IL] 
g5433,N,N,1,11,8,g5433 g5024 II9360 g4257 II8190 g3545 g2344 II6148 
II10579,N,N,1,12,8,II10579 g5433 g5024 II9360 g4257 II8190 g3545 g2344 
g5939,N,N,1,13,8,g5939 II10579 g5433 g5024 II9360 g4257 II8190 g3545 
g6476,N,N,1,15,8,g6476 g5939 II10579 g5433 g5269 II9791 g4779 g4176 
II12666,N,N,1,16,8,II12666 g6476 g5939 II10579 g5433 g5269 II9791 g4779 
g6955,N,N,1,17,8,g6955 II12666 g6476 g5939 II10579 g5433 g5269 II9791 
II13045,N,N,1,18,8,II13045 g6955 II12666 g6476 g5939 II10579 g5433 g5269 
g7157,N,N,1,19,8,g7157 II13045 g6955 II12666 g6476 g5939 II10579 g5433 
II13287,N,N,1,22,8,II13287 g7157 II13045 g6955 II12666 g6476 g5939 II10579 
g7285,N,Y,1,23,8,g7285 II13287 g7157 II13045 g6955 II12666 g6476 g5939 
g4[IL],Y,N,0,0,1,g4[IL] 
II6112,N,N,1,1,2,II6112 g4[IL] 
g2323,N,N,1,2,3,g2323 II6112 g4[IL] 
g3529,N,N,1,3,4,g3529 g2323 II6112 g4[IL] 
II8180,N,N,1,4,5,II8180 g3529 g2323 II6112 g4[IL] 
g4251,N,N,1,5,6,g4251 II8180 g3529 g2323 II6112 g4[IL] 
II9341,N,N,1,6,7,II9341 g4251 II8180 g3529 g2323 II6112 g4[IL] 
g5013,N,N,1,7,8,g5013 II9341 g4251 II8180 g3529 g2323 II6112 g4[IL] 
g5426,N,N,1,11,8,g5426 g5013 II9341 g4251 II8180 g3529 g2323 II6112 
II10574,N,N,1,12,8,II10574 g5426 g5013 II9341 g4251 II8180 g3529 g2323 
g5918,N,N,1,13,8,g5918 II10574 g5426 g5013 II9341 g4251 II8180 g3529 
g6477,N,N,1,15,8,g6477 g5918 II10574 g5426 g5269 II9791 g4779 g4176 
II12669,N,N,1,16,8,II12669 g6477 g5918 II10574 g5426 g5269 II9791 g4779 
g6956,N,N,1,17,8,g6956 II12669 g6477 g5918 II10574 g5426 g5269 II9791 
II13048,N,N,1,18,8,II13048 g6956 II12669 g6477 g5918 II10574 g5426 g5269 
g7158,N,N,1,19,8,g7158 II13048 g6956 II12669 g6477 g5918 II10574 g5426 
II13290,N,N,1,22,8,II13290 g7158 II13048 g6956 II12669 g6477 g5918 II10574 
g7286,N,Y,1,23,8,g7286 II13290 g7158 II13048 g6956 II12669 g6477 g5918 
g2[IL],Y,N,0,0,1,g2[IL] 
II6075,N,N,1,1,2,II6075 g2[IL] 
g2306,N,N,1,2,3,g2306 II6075 g2[IL] 
g3524,N,N,1,3,4,g3524 g2306 II6075 g2[IL] 
II8172,N,N,1,4,5,II8172 g3524 g2306 II6075 g2[IL] 
g4245,N,N,1,5,6,g4245 II8172 g3524 g2306 II6075 g2[IL] 
II9333,N,N,1,6,7,II9333 g4245 II8172 g3524 g2306 II6075 g2[IL] 
g5006,N,N,1,7,8,g5006 II9333 g4245 II8172 g3524 g2306 II6075 g2[IL] 
g5417,N,N,1,11,8,g5417 g5006 II9333 g4245 II8172 g3524 g2306 II6075 
II10569,N,N,1,12,8,II10569 g5417 g5006 II9333 g4245 II8172 g3524 g2306 
g5897,N,N,1,13,8,g5897 II10569 g5417 g5006 II9333 g4245 II8172 g3524 
g6503,N,N,1,15,8,g6503 g5897 II10569 g5417 g5269 II9791 g4779 g4176 
II12696,N,N,1,16,8,II12696 g6503 g5897 II10569 g5417 g5269 II9791 g4779 
g6967,N,N,1,17,8,g6967 II12696 g6503 g5897 II10569 g5417 g5269 II9791 
II13051,N,N,1,18,8,II13051 g6967 II12696 g6503 g5897 II10569 g5417 g5269 
g7159,N,N,1,19,8,g7159 II13051 g6967 II12696 g6503 g5897 II10569 g5417 
II13293,N,N,1,22,8,II13293 g7159 II13051 g6967 II12696 g6503 g5897 II10569 
g7287,N,Y,1,23,8,g7287 II13293 g7159 II13051 g6967 II12696 g6503 g5897 
